Vardas             Pavarde                 ND1       ND2       ND3       ND4       ND5 Egzaminas
Vardas6861             Pavarde6861          2          9          2          1          10
Vardas6862             Pavarde6862          8          2          2          4          8
Vardas6863             Pavarde6863          10          3          9          7          5
Vardas6864             Pavarde6864          8          7          3          7          2
Vardas6865             Pavarde6865          5          2          2          10          8
Vardas6866             Pavarde6866          2          7          4          7          1
Vardas6867             Pavarde6867          10          1          7          4          10
Vardas6868             Pavarde6868          9          7          5          10          10
Vardas6869             Pavarde6869          1          10          8          3          6
Vardas6870             Pavarde6870          2          1          9          1          10
Vardas6871             Pavarde6871          10          10          1          4          2
Vardas6872             Pavarde6872          9          9          6          3          5
Vardas6873             Pavarde6873          6          1          10          2          4
Vardas6874             Pavarde6874          9          1          8          10          3
Vardas6875             Pavarde6875          2          1          6          6          8
Vardas6876             Pavarde6876          3          1          4          4          3
Vardas6877             Pavarde6877          2          3          5          4          6
Vardas6878             Pavarde6878          5          3          2          8          8
Vardas6879             Pavarde6879          6          4          1          7          7
Vardas6880             Pavarde6880          2          8          10          9          2
Vardas6881             Pavarde6881          7          1          9          3          7
Vardas6882             Pavarde6882          8          2          4          7          3
Vardas6883             Pavarde6883          5          2          7          7          7
Vardas6884             Pavarde6884          3          1          8          3          1
Vardas6885             Pavarde6885          1          2          2          8          6
Vardas6886             Pavarde6886          1          2          2          10          9
Vardas6887             Pavarde6887          3          6          7          3          4
Vardas6888             Pavarde6888          6          10          6          6          4
Vardas6889             Pavarde6889          10          4          2          10          8
Vardas6890             Pavarde6890          7          10          7          5          1
Vardas6891             Pavarde6891          1          6          4          1          4
Vardas6892             Pavarde6892          9          1          9          4          9
Vardas6893             Pavarde6893          4          7          8          5          8
Vardas6894             Pavarde6894          3          10          6          4          4
Vardas6895             Pavarde6895          6          6          10          5          3
Vardas6896             Pavarde6896          8          4          2          1          5
Vardas6897             Pavarde6897          8          4          5          1          1
Vardas6898             Pavarde6898          1          10          10          4          5
Vardas6899             Pavarde6899          3          2          3          9          4
Vardas6900             Pavarde6900          10          4          10          6          2
Vardas6901             Pavarde6901          6          1          10          4          2
Vardas6902             Pavarde6902          6          9          9          8          8
Vardas6903             Pavarde6903          3          2          7          7          9
Vardas6904             Pavarde6904          7          3          8          6          7
Vardas6905             Pavarde6905          2          5          7          2          4
Vardas6906             Pavarde6906          7          1          9          3          4
Vardas6907             Pavarde6907          3          5          9          2          8
Vardas6908             Pavarde6908          3          2          6          4          7
Vardas6909             Pavarde6909          8          6          8          10          6
Vardas6910             Pavarde6910          3          6          10          3          5
Vardas6911             Pavarde6911          10          7          2          2          1
Vardas6912             Pavarde6912          2          7          9          9          4
Vardas6913             Pavarde6913          8          9          5          10          9
Vardas6914             Pavarde6914          2          9          7          7          2
Vardas6915             Pavarde6915          7          2          5          3          7
Vardas6916             Pavarde6916          3          5          9          5          1
Vardas6917             Pavarde6917          3          1          2          1          3
Vardas6918             Pavarde6918          7          5          8          1          10
Vardas6919             Pavarde6919          8          3          4          8          4
Vardas6920             Pavarde6920          2          7          6          2          10
Vardas6921             Pavarde6921          4          8          5          8          9
Vardas6922             Pavarde6922          5          9          10          4          8
Vardas6923             Pavarde6923          8          1          7          3          9
Vardas6924             Pavarde6924          5          9          2          4          1
Vardas6925             Pavarde6925          7          10          3          9          5
Vardas6926             Pavarde6926          8          8          5          3          1
Vardas6927             Pavarde6927          7          10          5          1          1
Vardas6928             Pavarde6928          4          10          4          6          2
Vardas6929             Pavarde6929          2          7          4          5          3
Vardas6930             Pavarde6930          9          6          2          10          10
Vardas6931             Pavarde6931          6          7          2          8          2
Vardas6932             Pavarde6932          4          9          1          7          1
Vardas6933             Pavarde6933          8          3          7          3          2
Vardas6934             Pavarde6934          1          9          6          5          9
Vardas6935             Pavarde6935          6          6          8          6          2
Vardas6936             Pavarde6936          8          10          4          7          4
Vardas6937             Pavarde6937          1          2          4          5          2
Vardas6938             Pavarde6938          6          2          10          6          1
Vardas6939             Pavarde6939          10          7          4          10          9
Vardas6940             Pavarde6940          2          1          2          8          8
Vardas6941             Pavarde6941          9          3          7          3          3
Vardas6942             Pavarde6942          3          10          1          4          9
Vardas6943             Pavarde6943          2          9          8          1          6
Vardas6944             Pavarde6944          8          9          2          8          6
Vardas6945             Pavarde6945          7          9          2          3          1
Vardas6946             Pavarde6946          6          9          1          6          5
Vardas6947             Pavarde6947          10          3          4          7          6
Vardas6948             Pavarde6948          9          2          10          8          7
Vardas6949             Pavarde6949          2          8          1          9          2
Vardas6950             Pavarde6950          5          3          1          8          9
Vardas6951             Pavarde6951          1          8          9          1          8
Vardas6952             Pavarde6952          8          3          1          1          5
Vardas6953             Pavarde6953          7          3          7          9          5
Vardas6954             Pavarde6954          5          10          2          5          2
Vardas6955             Pavarde6955          5          4          10          1          3
Vardas6956             Pavarde6956          9          2          8          10          7
Vardas6957             Pavarde6957          7          5          4          4          4
Vardas6958             Pavarde6958          1          3          2          10          3
Vardas6959             Pavarde6959          4          1          7          5          6
Vardas6960             Pavarde6960          7          4          9          4          9
Vardas6961             Pavarde6961          10          8          9          5          4
Vardas6962             Pavarde6962          10          1          10          8          9
Vardas6963             Pavarde6963          5          8          9          8          10
Vardas6964             Pavarde6964          10          6          10          1          8
Vardas6965             Pavarde6965          9          1          7          10          7
Vardas6966             Pavarde6966          5          3          4          3          9
Vardas6967             Pavarde6967          10          4          5          1          1
Vardas6968             Pavarde6968          3          3          8          2          9
Vardas6969             Pavarde6969          9          7          9          1          9
Vardas6970             Pavarde6970          4          7          10          8          3
Vardas6971             Pavarde6971          1          7          4          6          9
Vardas6972             Pavarde6972          1          5          4          9          5
Vardas6973             Pavarde6973          5          4          4          8          2
Vardas6974             Pavarde6974          5          4          2          4          8
Vardas6975             Pavarde6975          9          3          3          1          10
Vardas6976             Pavarde6976          9          7          7          3          7
Vardas6977             Pavarde6977          7          5          10          4          9
Vardas6978             Pavarde6978          9          9          6          2          1
Vardas6979             Pavarde6979          1          4          2          3          7
Vardas6980             Pavarde6980          6          7          4          6          10
Vardas6981             Pavarde6981          9          2          6          5          9
Vardas6982             Pavarde6982          4          6          5          3          4
Vardas6983             Pavarde6983          8          2          7          4          2
Vardas6984             Pavarde6984          3          3          9          2          9
Vardas6985             Pavarde6985          10          10          6          7          2
Vardas6986             Pavarde6986          8          6          9          4          4
Vardas6987             Pavarde6987          4          9          5          3          3
Vardas6988             Pavarde6988          5          3          8          3          1
Vardas6989             Pavarde6989          9          2          8          1          1
Vardas6990             Pavarde6990          9          4          8          1          4
Vardas6991             Pavarde6991          9          6          7          8          7
Vardas6992             Pavarde6992          8          9          9          5          5
Vardas6993             Pavarde6993          7          5          9          8          6
Vardas6994             Pavarde6994          2          3          1          9          9
Vardas6995             Pavarde6995          1          9          3          4          1
Vardas6996             Pavarde6996          7          4          6          6          1
Vardas6997             Pavarde6997          2          5          7          10          5
Vardas6998             Pavarde6998          10          5          4          3          3
Vardas6999             Pavarde6999          4          4          9          4          5
Vardas7000             Pavarde7000          5          2          10          4          7
Vardas7001             Pavarde7001          3          1          4          7          1
Vardas7002             Pavarde7002          9          6          2          8          2
Vardas7003             Pavarde7003          5          5          8          7          8
Vardas7004             Pavarde7004          10          5          3          3          10
Vardas7005             Pavarde7005          10          4          1          2          1
Vardas7006             Pavarde7006          10          6          5          9          8
Vardas7007             Pavarde7007          1          1          9          1          8
Vardas7008             Pavarde7008          6          7          8          9          6
Vardas7009             Pavarde7009          8          6          8          7          7
Vardas7010             Pavarde7010          3          3          7          6          3
Vardas7011             Pavarde7011          8          7          5          9          6
Vardas7012             Pavarde7012          2          6          4          5          8
Vardas7013             Pavarde7013          10          9          3          10          8
Vardas7014             Pavarde7014          3          5          8          2          4
Vardas7015             Pavarde7015          7          5          3          2          10
Vardas7016             Pavarde7016          4          10          9          6          4
Vardas7017             Pavarde7017          8          8          1          1          2
Vardas7018             Pavarde7018          3          9          3          7          2
Vardas7019             Pavarde7019          6          6          7          4          9
Vardas7020             Pavarde7020          1          9          6          8          1
Vardas7021             Pavarde7021          5          6          10          7          6
Vardas7022             Pavarde7022          9          5          7          4          5
Vardas7023             Pavarde7023          8          8          4          6          3
Vardas7024             Pavarde7024          6          9          2          1          9
Vardas7025             Pavarde7025          5          1          10          4          5
Vardas7026             Pavarde7026          7          1          10          6          3
Vardas7027             Pavarde7027          7          7          7          5          7
Vardas7028             Pavarde7028          1          3          6          4          2
Vardas7029             Pavarde7029          6          8          2          3          10
Vardas7030             Pavarde7030          3          3          10          5          7
Vardas7031             Pavarde7031          7          7          8          2          6
Vardas7032             Pavarde7032          1          10          10          4          4
Vardas7033             Pavarde7033          4          10          2          10          6
Vardas7034             Pavarde7034          5          5          7          2          10
Vardas7035             Pavarde7035          5          6          7          2          9
Vardas7036             Pavarde7036          2          6          1          5          5
Vardas7037             Pavarde7037          6          4          1          3          4
Vardas7038             Pavarde7038          3          7          9          6          2
Vardas7039             Pavarde7039          8          8          2          10          3
Vardas7040             Pavarde7040          5          5          7          10          9
Vardas7041             Pavarde7041          10          8          5          2          8
Vardas7042             Pavarde7042          3          1          4          1          3
Vardas7043             Pavarde7043          2          3          1          1          6
Vardas7044             Pavarde7044          4          1          4          6          2
Vardas7045             Pavarde7045          4          2          7          3          4
Vardas7046             Pavarde7046          1          2          1          5          1
Vardas7047             Pavarde7047          3          9          8          4          8
Vardas7048             Pavarde7048          4          5          6          3          2
Vardas7049             Pavarde7049          3          2          6          4          3
Vardas7050             Pavarde7050          8          6          2          4          3
Vardas7051             Pavarde7051          1          10          9          4          2
Vardas7052             Pavarde7052          9          2          8          2          7
Vardas7053             Pavarde7053          4          4          1          8          10
Vardas7054             Pavarde7054          6          8          5          5          3
Vardas7055             Pavarde7055          7          6          8          3          5
Vardas7056             Pavarde7056          1          8          4          6          7
Vardas7057             Pavarde7057          7          1          5          8          7
Vardas7058             Pavarde7058          3          4          3          1          6
Vardas7059             Pavarde7059          3          1          10          5          6
Vardas7060             Pavarde7060          7          5          9          3          3
Vardas7061             Pavarde7061          6          4          9          3          5
Vardas7062             Pavarde7062          6          5          3          9          1
Vardas7063             Pavarde7063          4          8          1          9          10
Vardas7064             Pavarde7064          4          1          2          2          4
Vardas7065             Pavarde7065          6          3          3          3          4
Vardas7066             Pavarde7066          4          2          5          3          7
Vardas7067             Pavarde7067          3          7          2          6          9
Vardas7068             Pavarde7068          8          6          5          7          5
Vardas7069             Pavarde7069          5          2          1          9          6
Vardas7070             Pavarde7070          2          6          2          8          4
Vardas7071             Pavarde7071          3          4          2          6          4
Vardas7072             Pavarde7072          5          9          8          7          10
Vardas7073             Pavarde7073          3          9          7          2          2
Vardas7074             Pavarde7074          10          7          3          7          5
Vardas7075             Pavarde7075          3          6          8          7          9
Vardas7076             Pavarde7076          2          5          10          1          3
Vardas7077             Pavarde7077          7          5          1          3          6
Vardas7078             Pavarde7078          9          2          9          10          2
Vardas7079             Pavarde7079          3          6          10          8          5
Vardas7080             Pavarde7080          8          8          7          6          3
Vardas7081             Pavarde7081          2          9          7          3          6
Vardas7082             Pavarde7082          4          6          2          3          5
Vardas7083             Pavarde7083          1          1          10          1          8
Vardas7084             Pavarde7084          5          3          6          5          4
Vardas7085             Pavarde7085          5          8          3          5          8
Vardas7086             Pavarde7086          8          3          10          6          4
Vardas7087             Pavarde7087          10          4          6          9          2
Vardas7088             Pavarde7088          1          10          7          10          9
Vardas7089             Pavarde7089          10          9          2          9          3
Vardas7090             Pavarde7090          7          1          6          8          5
Vardas7091             Pavarde7091          9          4          1          4          6
Vardas7092             Pavarde7092          6          10          1          1          6
Vardas7093             Pavarde7093          6          10          5          4          10
Vardas7094             Pavarde7094          10          7          1          6          1
Vardas7095             Pavarde7095          5          4          5          10          5
Vardas7096             Pavarde7096          7          7          7          6          2
Vardas7097             Pavarde7097          10          9          1          4          5
Vardas7098             Pavarde7098          7          2          4          1          3
Vardas7099             Pavarde7099          10          6          8          2          2
Vardas7100             Pavarde7100          3          2          8          6          6
Vardas7101             Pavarde7101          3          2          9          5          4
Vardas7102             Pavarde7102          9          8          7          1          1
Vardas7103             Pavarde7103          6          7          10          8          6
Vardas7104             Pavarde7104          8          6          8          6          4
Vardas7105             Pavarde7105          6          2          8          10          4
Vardas7106             Pavarde7106          2          1          10          3          9
Vardas7107             Pavarde7107          5          4          7          10          8
Vardas7108             Pavarde7108          10          3          5          2          7
Vardas7109             Pavarde7109          10          8          4          7          7
Vardas7110             Pavarde7110          7          8          3          5          8
Vardas7111             Pavarde7111          3          3          9          10          7
Vardas7112             Pavarde7112          6          6          6          5          8
Vardas7113             Pavarde7113          4          5          6          7          1
Vardas7114             Pavarde7114          2          4          10          3          5
Vardas7115             Pavarde7115          1          9          1          7          5
Vardas7116             Pavarde7116          4          6          2          10          7
Vardas7117             Pavarde7117          2          10          1          1          9
Vardas7118             Pavarde7118          8          2          3          8          2
Vardas7119             Pavarde7119          8          5          7          6          7
Vardas7120             Pavarde7120          8          7          3          4          10
Vardas7121             Pavarde7121          1          5          2          4          6
Vardas7122             Pavarde7122          10          6          3          1          8
Vardas7123             Pavarde7123          8          1          2          9          6
Vardas7124             Pavarde7124          9          1          1          9          3
Vardas7125             Pavarde7125          7          4          7          5          10
Vardas7126             Pavarde7126          4          3          4          4          7
Vardas7127             Pavarde7127          10          7          9          4          6
Vardas7128             Pavarde7128          3          10          8          4          7
Vardas7129             Pavarde7129          1          1          9          5          2
Vardas7130             Pavarde7130          2          8          5          9          8
Vardas7131             Pavarde7131          8          4          9          3          1
Vardas7132             Pavarde7132          10          3          5          1          8
Vardas7133             Pavarde7133          10          8          6          7          1
Vardas7134             Pavarde7134          10          2          3          6          9
Vardas7135             Pavarde7135          7          7          2          3          4
Vardas7136             Pavarde7136          10          8          8          7          2
Vardas7137             Pavarde7137          4          4          10          2          3
Vardas7138             Pavarde7138          5          7          2          3          2
Vardas7139             Pavarde7139          5          3          9          1          9
Vardas7140             Pavarde7140          5          10          7          5          9
Vardas7141             Pavarde7141          4          10          6          4          7
Vardas7142             Pavarde7142          5          7          4          2          2
Vardas7143             Pavarde7143          8          4          8          4          4
Vardas7144             Pavarde7144          7          9          3          10          2
Vardas7145             Pavarde7145          8          2          3          10          8
Vardas7146             Pavarde7146          1          5          5          10          6
Vardas7147             Pavarde7147          8          9          7          1          10
Vardas7148             Pavarde7148          5          4          10          6          3
Vardas7149             Pavarde7149          1          6          6          1          3
Vardas7150             Pavarde7150          4          7          6          9          9
Vardas7151             Pavarde7151          4          4          7          4          10
Vardas7152             Pavarde7152          2          2          9          6          8
Vardas7153             Pavarde7153          3          8          9          8          9
Vardas7154             Pavarde7154          3          6          10          2          1
Vardas7155             Pavarde7155          1          7          9          6          4
Vardas7156             Pavarde7156          4          2          4          5          10
Vardas7157             Pavarde7157          2          7          6          9          2
Vardas7158             Pavarde7158          9          4          4          4          5
Vardas7159             Pavarde7159          4          2          8          1          9
Vardas7160             Pavarde7160          7          3          2          9          5
Vardas7161             Pavarde7161          6          1          3          6          8
Vardas7162             Pavarde7162          2          5          9          5          6
Vardas7163             Pavarde7163          1          2          2          8          6
Vardas7164             Pavarde7164          9          7          5          6          8
Vardas7165             Pavarde7165          7          1          3          1          7
Vardas7166             Pavarde7166          1          10          7          3          10
Vardas7167             Pavarde7167          1          1          8          5          3
Vardas7168             Pavarde7168          5          2          9          10          4
Vardas7169             Pavarde7169          3          7          5          5          10
Vardas7170             Pavarde7170          2          1          9          4          1
Vardas7171             Pavarde7171          3          6          1          5          7
Vardas7172             Pavarde7172          9          10          1          1          6
Vardas7173             Pavarde7173          5          7          3          2          2
Vardas7174             Pavarde7174          8          6          2          2          5
Vardas7175             Pavarde7175          8          1          1          6          1
Vardas7176             Pavarde7176          6          3          4          7          3
Vardas7177             Pavarde7177          5          9          2          2          8
Vardas7178             Pavarde7178          6          1          2          9          10
Vardas7179             Pavarde7179          3          10          3          10          6
Vardas7180             Pavarde7180          9          4          4          1          8
Vardas7181             Pavarde7181          2          1          10          9          3
Vardas7182             Pavarde7182          3          8          10          8          2
Vardas7183             Pavarde7183          5          10          4          5          7
Vardas7184             Pavarde7184          5          5          4          6          7
Vardas7185             Pavarde7185          6          2          9          2          1
Vardas7186             Pavarde7186          9          5          1          2          6
Vardas7187             Pavarde7187          4          7          2          7          6
Vardas7188             Pavarde7188          2          5          7          10          5
Vardas7189             Pavarde7189          10          7          1          1          2
Vardas7190             Pavarde7190          3          7          4          5          6
Vardas7191             Pavarde7191          3          5          5          4          5
Vardas7192             Pavarde7192          8          5          2          2          2
Vardas7193             Pavarde7193          4          5          9          10          1
Vardas7194             Pavarde7194          8          3          6          4          6
Vardas7195             Pavarde7195          8          7          3          4          9
Vardas7196             Pavarde7196          4          7          7          6          6
Vardas7197             Pavarde7197          5          9          7          3          6
Vardas7198             Pavarde7198          10          8          3          5          6
Vardas7199             Pavarde7199          6          1          9          6          5
Vardas7200             Pavarde7200          8          9          7          4          2
Vardas7201             Pavarde7201          10          10          5          10          4
Vardas7202             Pavarde7202          8          1          9          9          1
Vardas7203             Pavarde7203          2          5          3          6          7
Vardas7204             Pavarde7204          7          10          1          6          8
Vardas7205             Pavarde7205          8          7          10          9          4
Vardas7206             Pavarde7206          3          3          9          6          4
Vardas7207             Pavarde7207          10          9          1          3          4
Vardas7208             Pavarde7208          4          2          2          9          1
Vardas7209             Pavarde7209          5          10          2          9          10
Vardas7210             Pavarde7210          5          1          9          8          10
Vardas7211             Pavarde7211          7          4          10          2          8
Vardas7212             Pavarde7212          9          5          5          6          7
Vardas7213             Pavarde7213          4          4          5          6          2
Vardas7214             Pavarde7214          9          10          9          3          7
Vardas7215             Pavarde7215          7          6          2          2          6
Vardas7216             Pavarde7216          8          3          1          3          1
Vardas7217             Pavarde7217          7          9          1          4          10
Vardas7218             Pavarde7218          2          3          9          10          6
Vardas7219             Pavarde7219          3          9          8          8          2
Vardas7220             Pavarde7220          6          2          7          5          6
Vardas7221             Pavarde7221          1          6          5          3          3
Vardas7222             Pavarde7222          7          2          3          3          5
Vardas7223             Pavarde7223          7          5          2          10          6
Vardas7224             Pavarde7224          1          1          6          4          3
Vardas7225             Pavarde7225          10          1          9          8          7
Vardas7226             Pavarde7226          10          7          8          7          3
Vardas7227             Pavarde7227          4          10          3          1          4
Vardas7228             Pavarde7228          5          9          5          7          3
Vardas7229             Pavarde7229          8          3          10          8          1
Vardas7230             Pavarde7230          4          3          5          1          4
Vardas7231             Pavarde7231          8          5          9          7          9
Vardas7232             Pavarde7232          8          2          8          9          5
Vardas7233             Pavarde7233          2          1          6          4          3
Vardas7234             Pavarde7234          8          4          3          10          4
Vardas7235             Pavarde7235          4          10          5          9          1
Vardas7236             Pavarde7236          6          3          9          8          4
Vardas7237             Pavarde7237          10          2          10          7          6
Vardas7238             Pavarde7238          5          4          1          4          1
Vardas7239             Pavarde7239          7          9          7          2          2
Vardas7240             Pavarde7240          5          6          6          2          3
Vardas7241             Pavarde7241          8          5          3          4          4
Vardas7242             Pavarde7242          4          2          2          3          7
Vardas7243             Pavarde7243          7          8          9          6          4
Vardas7244             Pavarde7244          1          2          9          9          3
Vardas7245             Pavarde7245          2          4          6          8          10
Vardas7246             Pavarde7246          5          5          3          6          10
Vardas7247             Pavarde7247          9          4          4          8          7
Vardas7248             Pavarde7248          10          3          3          10          8
Vardas7249             Pavarde7249          4          2          7          1          2
Vardas7250             Pavarde7250          2          7          9          7          8
Vardas7251             Pavarde7251          6          1          8          6          7
Vardas7252             Pavarde7252          1          5          1          3          8
Vardas7253             Pavarde7253          6          3          2          5          4
Vardas7254             Pavarde7254          10          6          7          2          1
Vardas7255             Pavarde7255          2          2          10          10          5
Vardas7256             Pavarde7256          1          2          1          2          5
Vardas7257             Pavarde7257          10          7          4          3          9
Vardas7258             Pavarde7258          9          2          3          2          10
Vardas7259             Pavarde7259          2          8          4          10          3
Vardas7260             Pavarde7260          5          5          2          7          10
Vardas7261             Pavarde7261          3          1          7          2          3
Vardas7262             Pavarde7262          2          10          4          10          8
Vardas7263             Pavarde7263          7          8          3          6          6
Vardas7264             Pavarde7264          4          6          10          9          8
Vardas7265             Pavarde7265          4          7          3          1          10
Vardas7266             Pavarde7266          3          3          7          7          4
Vardas7267             Pavarde7267          2          9          9          8          1
Vardas7268             Pavarde7268          2          9          9          1          5
Vardas7269             Pavarde7269          3          3          9          5          6
Vardas7270             Pavarde7270          10          3          6          3          4
Vardas7271             Pavarde7271          10          3          10          4          7
Vardas7272             Pavarde7272          9          8          9          7          7
Vardas7273             Pavarde7273          4          2          8          8          4
Vardas7274             Pavarde7274          7          8          3          8          3
Vardas7275             Pavarde7275          2          7          3          7          8
Vardas7276             Pavarde7276          7          10          3          8          2
Vardas7277             Pavarde7277          10          1          6          8          10
Vardas7278             Pavarde7278          9          7          10          1          10
Vardas7279             Pavarde7279          6          5          1          9          10
Vardas7280             Pavarde7280          4          4          5          9          2
Vardas7281             Pavarde7281          2          8          2          10          9
Vardas7282             Pavarde7282          3          2          5          4          8
Vardas7283             Pavarde7283          2          6          9          5          10
Vardas7284             Pavarde7284          7          10          2          1          1
Vardas7285             Pavarde7285          3          7          8          1          7
Vardas7286             Pavarde7286          4          5          5          9          6
Vardas7287             Pavarde7287          7          1          8          4          4
Vardas7288             Pavarde7288          4          1          1          4          9
Vardas7289             Pavarde7289          1          2          10          9          5
Vardas7290             Pavarde7290          4          9          1          3          7
Vardas7291             Pavarde7291          5          2          2          9          1
Vardas7292             Pavarde7292          2          4          6          2          10
Vardas7293             Pavarde7293          9          6          8          2          6
Vardas7294             Pavarde7294          4          1          5          7          6
Vardas7295             Pavarde7295          3          5          3          4          5
Vardas7296             Pavarde7296          10          5          3          10          6
Vardas7297             Pavarde7297          5          8          6          2          3
Vardas7298             Pavarde7298          3          2          6          4          5
Vardas7299             Pavarde7299          2          6          5          4          6
Vardas7300             Pavarde7300          6          10          9          4          8
Vardas7301             Pavarde7301          3          3          5          4          7
Vardas7302             Pavarde7302          10          10          2          10          5
Vardas7303             Pavarde7303          2          2          8          10          5
Vardas7304             Pavarde7304          3          4          7          4          8
Vardas7305             Pavarde7305          1          8          7          3          2
Vardas7306             Pavarde7306          5          2          5          2          10
Vardas7307             Pavarde7307          5          10          6          8          10
Vardas7308             Pavarde7308          6          7          9          6          1
Vardas7309             Pavarde7309          9          4          2          1          8
Vardas7310             Pavarde7310          1          3          6          7          6
Vardas7311             Pavarde7311          7          3          1          7          6
Vardas7312             Pavarde7312          6          3          10          5          3
Vardas7313             Pavarde7313          1          7          9          1          6
Vardas7314             Pavarde7314          1          7          10          4          1
Vardas7315             Pavarde7315          6          2          3          4          5
Vardas7316             Pavarde7316          7          8          7          3          8
Vardas7317             Pavarde7317          7          3          3          9          6
Vardas7318             Pavarde7318          3          4          10          2          8
Vardas7319             Pavarde7319          9          8          3          6          10
Vardas7320             Pavarde7320          9          9          4          5          4
Vardas7321             Pavarde7321          7          2          7          5          1
Vardas7322             Pavarde7322          2          3          2          8          7
Vardas7323             Pavarde7323          7          9          10          3          2
Vardas7324             Pavarde7324          1          8          10          8          3
Vardas7325             Pavarde7325          7          6          5          4          6
Vardas7326             Pavarde7326          8          10          10          5          10
Vardas7327             Pavarde7327          4          9          5          2          6
Vardas7328             Pavarde7328          8          8          8          1          2
Vardas7329             Pavarde7329          8          6          6          8          4
Vardas7330             Pavarde7330          4          8          7          3          5
Vardas7331             Pavarde7331          2          4          1          4          2
Vardas7332             Pavarde7332          4          6          2          10          4
Vardas7333             Pavarde7333          6          8          4          6          9
Vardas7334             Pavarde7334          1          6          5          4          4
Vardas7335             Pavarde7335          1          7          8          8          5
Vardas7336             Pavarde7336          2          8          6          3          1
Vardas7337             Pavarde7337          4          2          7          8          6
Vardas7338             Pavarde7338          2          2          8          6          7
Vardas7339             Pavarde7339          4          6          5          6          7
Vardas7340             Pavarde7340          9          9          9          1          2
Vardas7341             Pavarde7341          5          10          9          3          8
Vardas7342             Pavarde7342          3          8          9          6          9
Vardas7343             Pavarde7343          9          10          3          10          9
Vardas7344             Pavarde7344          3          10          6          4          2
Vardas7345             Pavarde7345          1          9          6          6          6
Vardas7346             Pavarde7346          1          4          3          4          9
Vardas7347             Pavarde7347          1          7          1          1          10
Vardas7348             Pavarde7348          7          5          2          8          5
Vardas7349             Pavarde7349          10          1          9          3          9
Vardas7350             Pavarde7350          4          3          4          6          7
Vardas7351             Pavarde7351          2          10          8          5          10
Vardas7352             Pavarde7352          5          6          3          1          5
Vardas7353             Pavarde7353          7          5          4          5          6
Vardas7354             Pavarde7354          10          4          8          5          9
Vardas7355             Pavarde7355          4          7          6          7          9
Vardas7356             Pavarde7356          7          4          6          9          3
Vardas7357             Pavarde7357          7          3          4          6          9
Vardas7358             Pavarde7358          3          3          4          8          4
